,block_num,pair,trl_number,word,resp,RT,errors,subn
1939,1,"(unnamed)/Life,Me/Death",11,Their,(unnamed)/Life,688,0,17
1820,1,"(unnamed)/Life,Me/Death",12,Breathing,(unnamed)/Life,461,0,17
1821,1,"(unnamed)/Life,Me/Death",13,Mine,Me/Death,1287,0,17
1822,1,"(unnamed)/Life,Me/Death",14,Dead,Me/Death,843,0,17
1823,1,"(unnamed)/Life,Me/Death",15,Myself,Me/Death,1470,0,17
1824,1,"(unnamed)/Life,Me/Death",16,Living,(unnamed)/Life,601,1,17
1825,1,"(unnamed)/Life,Me/Death",17,They,(unnamed)/Life,753,0,17
1826,1,"(unnamed)/Life,Me/Death",18,Deceased,Me/Death,375,0,17
1827,1,"(unnamed)/Life,Me/Death",19,Them,(unnamed)/Life,1375,0,17
1840,2,"(unnamed)/Death,Me/Life",0,Thrive,Me/Life,1336,0,17
1841,2,"(unnamed)/Death,Me/Life",1,Deceased,(unnamed)/Death,955,0,17
1842,2,"(unnamed)/Death,Me/Life",2,Breathing,Me/Life,650,0,17
1843,2,"(unnamed)/Death,Me/Life",3,Suicide,(unnamed)/Death,716,0,17
1844,2,"(unnamed)/Death,Me/Life",4,Living,Me/Life,652,0,17
1845,2,"(unnamed)/Death,Me/Life",5,Mine,Me/Life,1420,1,17
1846,2,"(unnamed)/Death,Me/Life",6,Suicide,(unnamed)/Death,2383,0,17
1847,2,"(unnamed)/Death,Me/Life",7,I,Me/Life,628,0,17
1848,2,"(unnamed)/Death,Me/Life",8,Dead,(unnamed)/Death,652,0,17
1849,2,"(unnamed)/Death,Me/Life",9,They,(unnamed)/Death,554,0,17
1850,2,"(unnamed)/Death,Me/Life",10,Breathing,Me/Life,640,0,17
1851,2,"(unnamed)/Death,Me/Life",11,Other,(unnamed)/Death,811,0,17
1884,2,"(unnamed)/Death,Me/Life",12,Deceased,(unnamed)/Death,836,0,17
1885,2,"(unnamed)/Death,Me/Life",13,Self,Me/Life,1776,0,17
1886,2,"(unnamed)/Death,Me/Life",14,Die,(unnamed)/Death,847,0,17
1887,2,"(unnamed)/Death,Me/Life",15,Them,(unnamed)/Death,467,0,17
1888,2,"(unnamed)/Death,Me/Life",16,Thrive,Me/Life,434,0,17
1889,2,"(unnamed)/Death,Me/Life",17,Their,(unnamed)/Death,593,0,17
1890,2,"(unnamed)/Death,Me/Life",18,Alive,Me/Life,777,0,17
1891,2,"(unnamed)/Death,Me/Life",19,Myself,Me/Life,655,0,17
1923,3,"(unnamed)/Life,Me/Death",0,Living,(unnamed)/Life,563,0,17
1909,3,"(unnamed)/Life,Me/Death",1,Alive,(unnamed)/Life,687,0,17
1913,3,"(unnamed)/Life,Me/Death",2,Deceased,Me/Death,1047,0,17
1914,3,"(unnamed)/Life,Me/Death",3,Die,Me/Death,382,0,17
1915,3,"(unnamed)/Life,Me/Death",4,Breathing,(unnamed)/Life,821,0,17
1916,3,"(unnamed)/Life,Me/Death",5,I,Me/Death,1043,0,17
1917,3,"(unnamed)/Life,Me/Death",6,Deceased,Me/Death,702,1,17
1918,3,"(unnamed)/Life,Me/Death",7,Mine,Me/Death,691,0,17
1919,3,"(unnamed)/Life,Me/Death",8,Thrive,(unnamed)/Life,771,0,17
1920,3,"(unnamed)/Life,Me/Death",9,Their,(unnamed)/Life,874,0,17
1921,3,"(unnamed)/Life,Me/Death",10,Die,Me/Death,629,0,17
1922,3,"(unnamed)/Life,Me/Death",11,Other,(unnamed)/Life,662,0,17
1852,3,"(unnamed)/Life,Me/Death",12,Suicide,Me/Death,804,0,17
1853,3,"(unnamed)/Life,Me/Death",13,They,(unnamed)/Life,629,0,17
1854,3,"(unnamed)/Life,Me/Death",14,Dead,Me/Death,344,0,17
1855,3,"(unnamed)/Life,Me/Death",15,Self,Me/Death,1057,1,17
1856,3,"(unnamed)/Life,Me/Death",16,Living,(unnamed)/Life,878,0,17
1857,3,"(unnamed)/Life,Me/Death",17,Them,(unnamed)/Life,1539,0,17
1858,3,"(unnamed)/Life,Me/Death",18,Alive,(unnamed)/Life,729,0,17
1859,3,"(unnamed)/Life,Me/Death",19,Myself,Me/Death,885,1,17
1877,4,"(unnamed)/Death,Me/Life",0,Thrive,Me/Life,736,0,17
1878,4,"(unnamed)/Death,Me/Life",1,Dead,(unnamed)/Death,785,0,17
1879,4,"(unnamed)/Death,Me/Life",2,Breathing,Me/Life,746,0,17
1876,4,"(unnamed)/Death,Me/Life",3,Die,(unnamed)/Death,2169,0,17
1880,4,"(unnamed)/Death,Me/Life",4,Alive,Me/Life,657,0,17
1881,4,"(unnamed)/Death,Me/Life",5,I,Me/Life,891,0,17
1882,4,"(unnamed)/Death,Me/Life",6,Thrive,Me/Life,1804,0,17
1883,4,"(unnamed)/Death,Me/Life",7,Them,(unnamed)/Death,532,0,17
1829,4,"(unnamed)/Death,Me/Life",8,Dead,(unnamed)/Death,927,0,17
1830,4,"(unnamed)/Death,Me/Life",9,Their,(unnamed)/Death,931,0,17
1831,4,"(unnamed)/Death,Me/Life",10,Deceased,(unnamed)/Death,785,0,17
1828,4,"(unnamed)/Death,Me/Life",11,Mine,Me/Life,1420,0,17
1832,4,"(unnamed)/Death,Me/Life",12,Breathing,Me/Life,1335,0,17
1833,4,"(unnamed)/Death,Me/Life",13,Self,Me/Life,694,0,17
1834,4,"(unnamed)/Death,Me/Life",14,Living,Me/Life,569,0,17
1835,4,"(unnamed)/Death,Me/Life",15,Other,(unnamed)/Death,1879,1,17
1836,4,"(unnamed)/Death,Me/Life",16,Suicide,(unnamed)/Death,2581,0,17
1837,4,"(unnamed)/Death,Me/Life",17,Myself,Me/Life,640,0,17
1838,4,"(unnamed)/Death,Me/Life",18,Die,(unnamed)/Death,544,0,17
1839,4,"(unnamed)/Death,Me/Life",19,They,(unnamed)/Death,0,1,17
1860,5,"(unnamed)/Life,Me/Death",0,Living,(unnamed)/Life,453,0,17
1861,5,"(unnamed)/Life,Me/Death",1,Thrive,(unnamed)/Life,1283,0,17
1862,5,"(unnamed)/Life,Me/Death",2,Die,Me/Death,1375,0,17
1863,5,"(unnamed)/Life,Me/Death",3,Deceased,Me/Death,518,0,17
1864,5,"(unnamed)/Life,Me/Death",4,Breathing,(unnamed)/Life,2350,0,17
1865,5,"(unnamed)/Life,Me/Death",5,Other,(unnamed)/Life,936,1,17
1866,5,"(unnamed)/Life,Me/Death",6,Die,Me/Death,1290,1,17
1867,5,"(unnamed)/Life,Me/Death",7,Self,Me/Death,484,0,17
1868,5,"(unnamed)/Life,Me/Death",8,Thrive,(unnamed)/Life,651,1,17
1869,5,"(unnamed)/Life,Me/Death",9,Myself,Me/Death,557,0,17
1870,5,"(unnamed)/Life,Me/Death",10,Dead,Me/Death,1227,0,17
1871,5,"(unnamed)/Life,Me/Death",11,They,(unnamed)/Life,815,1,17
1872,5,"(unnamed)/Life,Me/Death",12,Suicide,Me/Death,1306,0,17
1873,5,"(unnamed)/Life,Me/Death",13,Mine,Me/Death,1616,0,17
1874,5,"(unnamed)/Life,Me/Death",14,Alive,(unnamed)/Life,740,0,17
1875,5,"(unnamed)/Life,Me/Death",15,I,Me/Death,894,0,17
1924,5,"(unnamed)/Life,Me/Death",16,Living,(unnamed)/Life,612,0,17
1925,5,"(unnamed)/Life,Me/Death",17,Them,(unnamed)/Life,597,0,17
1926,5,"(unnamed)/Life,Me/Death",18,Deceased,Me/Death,745,0,17
1927,5,"(unnamed)/Life,Me/Death",19,Their,(unnamed)/Life,606,0,17
1952,0,"(unnamed)/Life,Me/Death",0,Deceased,Me/Death,682,0,18
1953,0,"(unnamed)/Life,Me/Death",1,Suicide,Me/Death,917,0,18
1955,0,"(unnamed)/Life,Me/Death",2,Alive,(unnamed)/Life,732,1,18
1956,0,"(unnamed)/Life,Me/Death",3,Living,(unnamed)/Life,1064,0,18
1957,0,"(unnamed)/Life,Me/Death",4,Die,Me/Death,864,0,18
1954,0,"(unnamed)/Life,Me/Death",5,I,Me/Death,598,1,18
1958,0,"(unnamed)/Life,Me/Death",6,Living,(unnamed)/Life,486,0,18
1959,0,"(unnamed)/Life,Me/Death",7,Mine,Me/Death,526,1,18
1960,0,"(unnamed)/Life,Me/Death",8,Breathing,(unnamed)/Life,2061,0,18
1961,0,"(unnamed)/Life,Me/Death",9,Them,(unnamed)/Life,850,1,18
1962,0,"(unnamed)/Life,Me/Death",10,Suicide,Me/Death,564,0,18
1963,0,"(unnamed)/Life,Me/Death",11,Their,(unnamed)/Life,1171,0,18
1964,0,"(unnamed)/Life,Me/Death",12,Dead,Me/Death,1037,1,18
1965,0,"(unnamed)/Life,Me/Death",13,Myself,Me/Death,517,0,18
1966,0,"(unnamed)/Life,Me/Death",14,Deceased,Me/Death,792,0,18
1967,0,"(unnamed)/Life,Me/Death",15,Other,(unnamed)/Life,1124,0,18
1968,0,"(unnamed)/Life,Me/Death",16,Alive,(unnamed)/Life,1629,1,18
1969,0,"(unnamed)/Life,Me/Death",17,They,(unnamed)/Life,585,1,18
1970,0,"(unnamed)/Life,Me/Death",18,Thrive,(unnamed)/Life,905,0,18
1971,0,"(unnamed)/Life,Me/Death",19,Self,Me/Death,435,0,18
2051,1,"(unnamed)/Death,Me/Life",0,Breathing,Me/Life,835,0,18
2032,1,"(unnamed)/Death,Me/Life",1,Alive,Me/Life,594,0,18
2033,1,"(unnamed)/Death,Me/Life",2,Die,(unnamed)/Death,672,1,18
2034,1,"(unnamed)/Death,Me/Life",3,Suicide,(unnamed)/Death,658,0,18
2035,1,"(unnamed)/Death,Me/Life",4,Die,(unnamed)/Death,677,0,18
2036,1,"(unnamed)/Death,Me/Life",5,Their,(unnamed)/Death,662,1,18
2037,1,"(unnamed)/Death,Me/Life",6,Thrive,Me/Life,424,0,18
2038,1,"(unnamed)/Death,Me/Life",7,Mine,Me/Life,686,0,18
2039,1,"(unnamed)/Death,Me/Life",8,Breathing,Me/Life,456,1,18
2040,1,"(unnamed)/Death,Me/Life",9,Other,(unnamed)/Death,587,1,18
2041,1,"(unnamed)/Death,Me/Life",10,Dead,(unnamed)/Death,2515,1,18
2042,1,"(unnamed)/Death,Me/Life",11,Self,Me/Life,2914,0,18
2044,1,"(unnamed)/Death,Me/Life",12,Alive,Me/Life,665,0,18
2045,1,"(unnamed)/Death,Me/Life",13,Them,(unnamed)/Death,649,0,18
2046,1,"(unnamed)/Death,Me/Life",14,Suicide,(unnamed)/Death,986,1,18
2043,1,"(unnamed)/Death,Me/Life",15,Myself,Me/Life,577,0,18
2047,1,"(unnamed)/Death,Me/Life",16,Living,Me/Life,951,1,18
2048,1,"(unnamed)/Death,Me/Life",17,I,Me/Life,563,1,18
2049,1,"(unnamed)/Death,Me/Life",18,Deceased,(unnamed)/Death,1425,0,18
2050,1,"(unnamed)/Death,Me/Life",19,They,(unnamed)/Death,661,0,18
2012,2,"(unnamed)/Life,Me/Death",0,Die,Me/Death,2367,0,18
2013,2,"(unnamed)/Life,Me/Death",1,Deceased,Me/Death,760,0,18
2014,2,"(unnamed)/Life,Me/Death",2,Alive,(unnamed)/Life,825,0,18
2015,2,"(unnamed)/Life,Me/Death",3,Living,(unnamed)/Life,613,0,18
2016,2,"(unnamed)/Life,Me/Death",4,Alive,(unnamed)/Life,647,1,18
2017,2,"(unnamed)/Life,Me/Death",5,Other,(unnamed)/Life,695,0,18
2018,2,"(unnamed)/Life,Me/Death",6,Living,(unnamed)/Life,659,0,18
2019,2,"(unnamed)/Life,Me/Death",7,I,Me/Death,803,1,18
2020,2,"(unnamed)/Life,Me/Death",8,Suicide,Me/Death,572,1,18
2021,2,"(unnamed)/Life,Me/Death",9,Them,(unnamed)/Life,1238,0,18
2022,2,"(unnamed)/Life,Me/Death",10,Dead,Me/Death,802,0,18
2023,2,"(unnamed)/Life,Me/Death",11,Myself,Me/Death,623,0,18
2024,2,"(unnamed)/Life,Me/Death",12,Deceased,Me/Death,1327,0,18
2025,2,"(unnamed)/Life,Me/Death",13,They,(unnamed)/Life,1115,0,18
2026,2,"(unnamed)/Life,Me/Death",14,Thrive,(unnamed)/Life,754,0,18
2027,2,"(unnamed)/Life,Me/Death",15,Self,Me/Death,795,0,18
2028,2,"(unnamed)/Life,Me/Death",16,Breathing,(unnamed)/Life,957,0,18
2029,2,"(unnamed)/Life,Me/Death",17,Their,(unnamed)/Life,737,1,18
2030,2,"(unnamed)/Life,Me/Death",18,Die,Me/Death,603,0,18
2031,2,"(unnamed)/Life,Me/Death",19,Mine,Me/Death,641,1,18
1992,3,"(unnamed)/Death,Me/Life",0,Die,(unnamed)/Death,592,0,18
1993,3,"(unnamed)/Death,Me/Life",1,Breathing,Me/Life,915,0,18
1994,3,"(unnamed)/Death,Me/Life",2,Alive,Me/Life,686,0,18
1995,3,"(unnamed)/Death,Me/Life",3,Suicide,(unnamed)/Death,499,0,18
2052,3,"(unnamed)/Death,Me/Life",4,Die,(unnamed)/Death,1703,0,18
2053,3,"(unnamed)/Death,Me/Life",5,They,(unnamed)/Death,795,0,18
2054,3,"(unnamed)/Death,Me/Life",6,Alive,Me/Life,1148,0,18
2055,3,"(unnamed)/Death,Me/Life",7,Other,(unnamed)/Death,581,0,18
2056,3,"(unnamed)/Death,Me/Life",8,Deceased,(unnamed)/Death,486,0,18
2057,3,"(unnamed)/Death,Me/Life",9,Myself,Me/Life,736,0,18
2058,3,"(unnamed)/Death,Me/Life",10,Breathing,Me/Life,1372,1,18
2059,3,"(unnamed)/Death,Me/Life",11,I,Me/Life,1184,1,18
1940,3,"(unnamed)/Death,Me/Life",12,Thrive,Me/Life,573,0,18
1941,3,"(unnamed)/Death,Me/Life",13,Their,(unnamed)/Death,1576,1,18
1942,3,"(unnamed)/Death,Me/Life",14,Living,Me/Life,637,1,18
1943,3,"(unnamed)/Death,Me/Life",15,Mine,Me/Life,1973,0,18
1944,3,"(unnamed)/Death,Me/Life",16,Dead,(unnamed)/Death,603,0,18
1945,3,"(unnamed)/Death,Me/Life",17,Them,(unnamed)/Death,559,0,18
1946,3,"(unnamed)/Death,Me/Life",18,Suicide,(unnamed)/Death,669,0,18
1947,3,"(unnamed)/Death,Me/Life",19,Self,Me/Life,786,0,18
1997,4,"(unnamed)/Life,Me/Death",0,Die,Me/Death,1470,0,18
1998,4,"(unnamed)/Life,Me/Death",1,Living,(unnamed)/Life,896,0,18
1999,4,"(unnamed)/Life,Me/Death",2,Deceased,Me/Death,525,0,18
1996,4,"(unnamed)/Life,Me/Death",3,Alive,(unnamed)/Life,575,0,18
2000,4,"(unnamed)/Life,Me/Death",4,Thrive,(unnamed)/Life,1102,0,18
2001,4,"(unnamed)/Life,Me/Death",5,I,Me/Death,584,0,18
2002,4,"(unnamed)/Life,Me/Death",6,Suicide,Me/Death,423,1,18
2003,4,"(unnamed)/Life,Me/Death",7,Mine,Me/Death,949,1,18
2004,4,"(unnamed)/Life,Me/Death",8,Deceased,Me/Death,535,1,18
2005,4,"(unnamed)/Life,Me/Death",9,Them,(unnamed)/Life,390,0,18
2006,4,"(unnamed)/Life,Me/Death",10,Living,(unnamed)/Life,713,1,18
2007,4,"(unnamed)/Life,Me/Death",11,Their,(unnamed)/Life,659,1,18
2008,4,"(unnamed)/Life,Me/Death",12,Alive,(unnamed)/Life,2102,0,18
2009,4,"(unnamed)/Life,Me/Death",13,Self,Me/Death,663,0,18
2010,4,"(unnamed)/Life,Me/Death",14,Dead,Me/Death,534,1,18
2011,4,"(unnamed)/Life,Me/Death",15,Myself,Me/Death,555,0,18
1948,4,"(unnamed)/Life,Me/Death",16,Breathing,(unnamed)/Life,409,0,18
1949,4,"(unnamed)/Life,Me/Death",17,They,(unnamed)/Life,567,1,18
1950,4,"(unnamed)/Life,Me/Death",18,Die,Me/Death,587,0,18
1951,4,"(unnamed)/Life,Me/Death",19,Other,(unnamed)/Life,536,0,18
1972,5,"(unnamed)/Death,Me/Life",0,Breathing,Me/Life,1201,0,18
1973,5,"(unnamed)/Death,Me/Life",1,Dead,(unnamed)/Death,693,0,18
1974,5,"(unnamed)/Death,Me/Life",2,Thrive,Me/Life,1094,1,18
1975,5,"(unnamed)/Death,Me/Life",3,Suicide,(unnamed)/Death,328,1,18
1976,5,"(unnamed)/Death,Me/Life",4,Deceased,(unnamed)/Death,552,1,18
1977,5,"(unnamed)/Death,Me/Life",5,Self,Me/Life,1512,0,18
1978,5,"(unnamed)/Death,Me/Life",6,Breathing,Me/Life,391,0,18
1979,5,"(unnamed)/Death,Me/Life",7,Myself,Me/Life,678,0,18
1980,5,"(unnamed)/Death,Me/Life",8,Thrive,Me/Life,1370,1,18
1981,5,"(unnamed)/Death,Me/Life",9,They,(unnamed)/Death,845,0,18
1982,5,"(unnamed)/Death,Me/Life",10,Dead,(unnamed)/Death,1033,1,18
1983,5,"(unnamed)/Death,Me/Life",11,Them,(unnamed)/Death,724,0,18
1984,5,"(unnamed)/Death,Me/Life",12,Living,Me/Life,1102,0,18
1985,5,"(unnamed)/Death,Me/Life",13,Other,(unnamed)/Death,457,0,18
1986,5,"(unnamed)/Death,Me/Life",14,Suicide,(unnamed)/Death,910,0,18
1987,5,"(unnamed)/Death,Me/Life",15,Mine,Me/Life,1066,0,18
1988,5,"(unnamed)/Death,Me/Life",16,Die,(unnamed)/Death,646,0,18
1989,5,"(unnamed)/Death,Me/Life",17,Their,(unnamed)/Death,758,1,18
1990,5,"(unnamed)/Death,Me/Life",18,Alive,Me/Life,780,0,18
1991,5,"(unnamed)/Death,Me/Life",19,I,Me/Life,489,1,18
2116,0,"(unnamed)/Life,Me/Death",0,Breathing,(unnamed)/Life,1015,0,19
2117,0,"(unnamed)/Life,Me/Death",1,Alive,(unnamed)/Life,284,0,19
2118,0,"(unnamed)/Life,Me/Death",2,Dead,Me/Death,888,0,19
2119,0,"(unnamed)/Life,Me/Death",3,Deceased,Me/Death,1187,0,19
2060,0,"(unnamed)/Life,Me/Death",4,Die,Me/Death,3217,0,19
2062,0,"(unnamed)/Life,Me/Death",5,Them,(unnamed)/Life,2409,0,19
2063,0,"(unnamed)/Life,Me/Death",6,Alive,(unnamed)/Life,544,0,19
2064,0,"(unnamed)/Life,Me/Death",7,I,Me/Death,1648,0,19
2061,0,"(unnamed)/Life,Me/Death",8,Living,(unnamed)/Life,673,0,19
2065,0,"(unnamed)/Life,Me/Death",9,Other,(unnamed)/Life,1979,0,19
2066,0,"(unnamed)/Life,Me/Death",10,Suicide,Me/Death,1090,0,19
2067,0,"(unnamed)/Life,Me/Death",11,Mine,Me/Death,905,0,19
2068,0,"(unnamed)/Life,Me/Death",12,Deceased,Me/Death,640,1,19
2069,0,"(unnamed)/Life,Me/Death",13,Self,Me/Death,2797,0,19
2070,0,"(unnamed)/Life,Me/Death",14,Dead,Me/Death,892,0,19
2071,0,"(unnamed)/Life,Me/Death",15,Their,(unnamed)/Life,1781,0,19
2072,0,"(unnamed)/Life,Me/Death",16,Thrive,(unnamed)/Life,447,0,19
2073,0,"(unnamed)/Life,Me/Death",17,They,(unnamed)/Life,548,0,19
2074,0,"(unnamed)/Life,Me/Death",18,Breathing,(unnamed)/Life,647,0,19
2075,0,"(unnamed)/Life,Me/Death",19,Myself,Me/Death,782,0,19
2152,1,"(unnamed)/Death,Me/Life",0,Living,Me/Life,1142,0,19
2153,1,"(unnamed)/Death,Me/Life",1,Breathing,Me/Life,1976,0,19
2154,1,"(unnamed)/Death,Me/Life",2,Deceased,(unnamed)/Death,513,0,19
2155,1,"(unnamed)/Death,Me/Life",3,Suicide,(unnamed)/Death,1348,0,19
2156,1,"(unnamed)/Death,Me/Life",4,Breathing,Me/Life,1068,0,19
2157,1,"(unnamed)/Death,Me/Life",5,Mine,Me/Life,5549,0,19
2158,1,"(unnamed)/Death,Me/Life",6,Dead,(unnamed)/Death,783,0,19
2159,1,"(unnamed)/Death,Me/Life",7,I,Me/Life,567,0,19
